id,tokens,ner_tags
1390,"['sigourney', 'weaver', 'plays', 'an', 'astronaut', 'in', 'space', 'and', 'an', 'extra', 'terrestrial', 'gets', 'on', 'board', 'and', 'starts', 'killing', 'everyone']","[0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1391,"['simba', 'loses', 'his', 'father', 'mufasa', 'during', 'a', 'stampede', 'in', 'this', 'animated', 'tale', 'about', 'lions', 'in', 'africa']","[2, 7, 19, 19, 2, 7, 19, 19, 24, 24, 4, 24, 24, 7, 19, 19]"
1392,"['sissy', 'spacek', 'is', 'the', 'tormented', 'teen', 'in', 'this', 'movie', 'adaptation', 'of', 'horror', 'great', 'stephen', 'king', 's', 'book', 'by', 'the', 'same', 'name']","[0, 12, 24, 24, 24, 24, 24, 24, 24, 6, 24, 4, 24, 6, 18, 18, 18, 18, 18, 18, 18]"
1393,"['sofia', 'coppola', 'wrote', 'the', 'lead', 'role', 'specifically', 'for', 'bill', 'murray', 'and', 'later', 'said', 'that', 'if', 'murray', 'turned', 'it', 'down', 'she', 'would', 'n', 't', 'have', 'done', 'this', '2003', 'movie']","[3, 15, 24, 24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 11, 24]"
1394,"['some', 'people', 'called', 'this', 'movie', 'the', 'hangover', 'but', 'with', 'a', 'dog', 'instead', 'of', 'a', 'baby', 'and', 'robert', 'downey', 'jr']","[24, 5, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 24, 0, 12, 12]"
1395,"['spencer', 'tracy', 'and', 'katherine', 'hepburn', 'play', 'husband', 'and', 'wife', 'lawyers', 'on', 'opposing', 'sides', 'in', 'this', '1949', 'comedy']","[0, 12, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4]"
1396,"['stanley', 'kubrick', 's', '1968', 'masterpiece', 'provided', 'some', 'of', 'the', 'most', 'iconic', 'imagery', 'in', 'all', 'of', 'science', 'fiction']","[3, 15, 24, 11, 5, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 4, 16]"
1397,"['stanley', 'kubrick', 's', 'sci', 'fi', 'masterpiece', 'featuring', 'the', 'most', 'realistic', 'space', 'environment', 'to', 'date', 'monkeys', 'monoliths', 'and', 'hal']","[3, 15, 24, 4, 16, 5, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 24, 2]"
1398,"['stanley', 'kubrick', 'directed', 'this', '1971', 'film', 'based', 'on', 'the', 'novel', 'by', 'anthony', 'burgess', 'and', 'starring', 'malcolm', 'mcdowell']","[3, 15, 24, 24, 11, 24, 6, 18, 18, 18, 18, 18, 18, 24, 24, 0, 12]"
1399,"['stanley', 'kubrick', 'satire', 'featuring', 'peter', 'sellers', 'in', 'multiple', 'roles', 'that', 'poked', 'grim', 'fun', 'at', 'the', 'cold', 'war', 'and', 'the', 'threat', 'of', 'nuclear', 'war']","[3, 15, 4, 24, 0, 12, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1400,"['starring', 'a', 'number', 'of', 'female', 'comedians', 'this', '2011', 'film', 'was', 'a', 'blockbuster', 'hit', 'focusing', 'on', 'preparations', 'for', 'a', 'wedding']","[24, 24, 24, 24, 24, 24, 24, 11, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19]"
1401,"['starring', 'channing', 'tatum', 'this', 'movie', 'features', 'a', 'group', 'of', 'male', 'strippers', 'who', 'display', 'what', 'it', 'means', 'to', 'perform', 'for', 'the', 'ladies']","[24, 0, 12, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1402,"['starring', 'tom', 'cruise', 'this', 'remake', 'of', 'a', 'timeless', 'classic', 'finds', 'the', 'people', 'of', 'the', 'earth', 'facing', 'destruction', 'from', 'the', 'red', 'planet']","[24, 0, 12, 24, 9, 24, 24, 9, 21, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1403,"['steal', 'from', 'the', 'rich', 'and', 'give', 'to', 'the', 'poor', 'the', '1938', 'way']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 24, 11, 24]"
1404,"['steve', 'carell', 'stars', 'in', 'this', 'comedy', 'about', 'a', 'party', 'where', 'the', 'guests', 'are', 'supposed', 'to', 'bring', 'someone', 'unique']","[0, 12, 24, 24, 24, 4, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1405,"['steve', 'carrel', 'provided', 'the', 'voice', 'for', 'this', 'bad', 'guy', 'who', 'adopts', '3', 'orphans', 'what', 'movie', 'am', 'i', 'thinking', 'about']","[0, 12, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 24]"
1406,"['steve', 'mcqueen', 'won', 'an', 'oscar', 'for', 'his', 'role', 'in', 'this', '1963', 'movie', 'based', 'on', 'a', 'true', 'story']","[0, 12, 24, 24, 1, 24, 24, 24, 24, 24, 11, 24, 6, 18, 18, 18, 18]"
1407,"['steven', 'spielberg', 'directed', 'an', 'updated', 'version', 'of', 'this', 'movie', 'in', '2005', 'starring', 'tom', 'cruise', 'and', 'dakota', 'fanning', 'and', 'it', 'received', 'lukewarm', 'reviews']","[3, 15, 24, 24, 24, 24, 24, 24, 24, 24, 11, 24, 0, 12, 24, 0, 12, 24, 24, 24, 24, 24]"
1408,"['steven', 'spielberg', 'was', 'originally', 'going', 'to', 'have', 'm', 'and', 'ms', 'in', 'the', 'movie', 'but', 'the', 'mars', 'company', 'turn', 'down', 'the', 'offer', 'so', 'spielberg', 'went', 'to', 'hersheys', 'for', 'reese', 's', 'candy', 'and', 'the', 'company', 'took', 'the', 'offer', 'in', 'this', 'classic', '1982', 'family', 'movie']","[3, 15, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 3, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 11, 4, 24]"
1409,"['steven', 'spielberg', 'won', 'the', 'best', 'director', 'oscar', 'for', 'this', 'best', 'picture', 'oscar', 'winner', 'about', 'saving', 'jews', 'during', 'world', 'war', 'ii']","[3, 15, 24, 24, 1, 13, 13, 24, 24, 1, 13, 13, 24, 24, 7, 19, 19, 19, 19, 19]"
1410,"['strongly', 'based', 'movies', 'on', 'a', 'legendary', 'director', 'who', 'had', 'an', 'affinity', 'for', 'awful', 'movies', 'and', 'his', 'eclectic', 'group', 'of', 'friends', 'and', 'actors', 'he', 'surrounded', 'himself', 'with', 'the', 'director', 'is', 'played', 'by', 'the', 'talented', 'mr', 'johnny', 'depp']","[5, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 24, 24, 24, 0, 12]"
1411,"['surely', 'you', 'can', 'guess', 'the', 'disaster', 'spoof', 'film', 'starring', 'robert', 'hays', 'and', 'featuring', 'kareem', 'abdul', 'jabbar', 'as', 'a', 'pilot']","[24, 24, 24, 24, 24, 4, 16, 24, 24, 0, 12, 24, 24, 0, 12, 12, 24, 24, 24]"
1412,"['sylvester', 'stallone', 'plays', 'a', 'minor', 'boxer', 'who', 'suddenly', 'receives', 'a', 'world', 'title', 'shot', 'in', 'this', '1976', 'movie']","[0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 24]"
1413,"['sylvester', 'stallone', 'was', 'a', 'boxer', 'from', 'philadelphia', 'in', 'what', 'famous', 'sports', 'movie', 'they', 'created', 'a', 'staute', 'based', 'on']","[0, 12, 24, 24, 7, 19, 19, 24, 24, 7, 4, 24, 24, 24, 24, 24, 24, 24]"
1414,"['taylor', 'lautner', 'great', 'actor', 'in', 'this', 'film', 'what', 'happens', 'when', 'someone', 'see', 's', 'their', 'baby', 'photo', 'on', 'missing', 'baby', 'site', 'makes', 'for', 'some', 'great', 'thrills', 'and', 'an', 'adventure', 'to', 'look', 'for', 'the', 'truth']","[0, 12, 5, 17, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 5, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
1415,"['taylor', 'lautner', 'of', 'twilight', 'fame', 'stars', 'in', 'which', '2011', 'thriller', 'as', '18', 'year', 'old', 'nathan', 'harper']","[0, 12, 24, 24, 24, 24, 24, 24, 11, 4, 24, 24, 24, 24, 2, 14]"
1416,"['teenager', 'charley', 'brewster', 'guesses', 'that', 'his', 'new', 'neighbor', 'jerry', 'dandrige', 'is', 'a', 'vampire', 'responsible', 'for', 'a', 'string', 'of', 'recent', 'deaths', 'in', 'this', 'comedy', 'horror', 'movie']","[7, 2, 14, 7, 19, 19, 19, 19, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 4, 16, 24]"
1417,"['tell', 'me', 'the', '1995', 'movie', 'that', 'followed', 'brad', 'pitt', 'and', 'morgan', 'freeman', 'as', 'they', 'try', 'to', 'capture', 'a', 'serial', 'killer', 'who', 'focuses', 'on', 'the', 'deadly', 'sins']","[24, 24, 24, 11, 24, 24, 24, 0, 12, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1418,"['tell', 'me', 'the', 'name', 'of', 'the', 'movie', 'in', 'which', 'the', 'sheriff', 'is', 'jealous', 'of', 'the', 'profits', 'of', 'bootlegging', 'brothers', 'and', 'tries', 'to', 'put', 'them', 'against', 'each', 'other']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1419,"['tell', 'me', 'the', 'name', 'of', 'the', 'movie', 'where', 'cars', 'morph', 'into', 'giant', 'robots', 'intent', 'on', 'taking', 'over', 'earth']","[24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1420,"['tell', 'me', 'the', 'name', 'of', 'the', 'movie', 'with', 'anthony', 'hopkins', 'in', 'which', 'he', 'plays', 'the', 'killer']","[24, 24, 24, 24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24]"
1421,"['tell', 'me', 'which', '1979', 'movie', 'featured', 'sigourney', 'weaver', 'as', 'a', 'space', 'miner', 'fighting', 'for', 'her', 'life', 'against', 'a', 'strange', 'new', 'extraterrestrial', 'race']","[24, 24, 24, 11, 24, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1422,"['ten', 'years', 'have', 'passed', 'and', 'sidney', 'prescott', 'who', 'has', 'put', 'herself', 'back', 'together', 'thanks', 'in', 'part', 'to', 'her', 'writing', 'is', 'visited', 'by', 'the', 'ghostface', 'killer', 'in', 'this', 'latest', 'wes', 'craven', 'installment']","[7, 19, 19, 19, 24, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 7, 19, 19, 19, 19, 24, 24, 24, 3, 15, 24]"
1423,"['the', '14', 'year', 'old', 'son', 'of', 'robert', 'altman', 'mike', 'altman', 'wrote', 'the', 'lyrics', 'to', 'the', 'theme', 'song', 'suicide', 'is', 'painless', 'of', 'this', '1970', 'movie', 'that', 'later', 'became', 'a', 'hit', 'television', 'show']","[24, 24, 24, 24, 24, 24, 24, 24, 3, 15, 24, 24, 24, 24, 24, 24, 10, 22, 22, 22, 24, 24, 11, 24, 24, 24, 24, 24, 24, 24, 24]"
1424,"['the', '23', 'rd', 'movie', 'of', 'the', 'franchise', 'released', 'to', 'coincide', 'with', 'the', '50', 'th', 'anniversary', 'of', 'james', 'bond']","[24, 9, 21, 21, 21, 21, 21, 24, 24, 24, 24, 24, 24, 24, 24, 24, 2, 14]"
1425,"['the', '3', 'd', 'version', 'of', 'the', 'horror', 'movie', 'where', 'a', 'serial', 'killer', 'has', 'his', 'victims', 'play', 'games', 'and', 'gives', 'them', 'horrible', 'choices', 'to', 'survive', 'or', 'die']","[24, 9, 21, 21, 21, 21, 4, 9, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1426,"['the', 'accidental', 'mix', 'up', 'of', 'four', 'identical', 'plaid', 'overnight', 'bags', 'leads', 'to', 'a', 'series', 'of', 'increasingly', 'wild', 'and', 'wacky', 'situations', 'in', 'this', 'movie', 'starring', 'barbra', 'streisand']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
1427,"['the', 'adaptation', 'of', 'a', 'journal', 'kept', 'by', 'a', 'young', 'girl', 'under', 'threat', 'by', 'an', 'army']","[24, 6, 18, 18, 18, 18, 18, 18, 7, 19, 19, 19, 19, 19, 19]"
1428,"['the', 'adventures', 'of', 'a', 'a', 'milne', 's', 'characters', 'in', 'the', 'hundred', 'acre', 'wood', 'is', 'the', 'plot', 'of', 'this', 'disney', 'animation']","[6, 18, 18, 18, 18, 18, 18, 18, 5, 17, 17, 17, 17, 24, 24, 24, 24, 24, 3, 4]"
1429,"['the', 'adventures', 'of', 'our', '16', 'th', 'president', 'as', 'a', 'slayer', 'of', 'undead', 'monstrosities', 'in', 'the', '1800', 's']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1430,"['the', 'aging', 'patriarch', 'of', 'an', 'organized', 'crime', 'dynasty', 'transfers', 'control', 'of', 'his', 'clandestine', 'empire', 'to', 'his', 'reluctant', 'son']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1431,"['the', 'aptly', 'named', '2010', 'dreamworks', 'animation', 'of', 'a', 'villain', 'turned', 'hero', 'upon', 'realizing', 'that', 'the', 'true', 'superhero', 'of', 'metro', 'city', 'faked', 'his', 'death']","[24, 24, 24, 11, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1432,"['the', 'black', 'and', 'white', 'kung', 'fu', 'master', 'returns', 'in', 'an', 'all', 'new', 'animated', 'film', 'watch', 'him', 'eat', 'his', 'way', 'to', 'victory']","[4, 16, 16, 16, 7, 19, 19, 24, 24, 24, 24, 24, 4, 24, 24, 24, 7, 19, 19, 19, 19]"
1433,"['the', 'cartoon', 'movie', 'about', 'the', 'panda', 'that', 'does', 'kung', 'fu']","[24, 4, 24, 24, 7, 19, 19, 19, 19, 19]"
1434,"['the', 'character', 'of', 'elizabeth', 'lane', 'was', 'loosely', 'based', 'on', 'the', 'then', 'popular', 'family', 'circle', 'magazine', 'columnist', 'gladys', 'taber', 'who', 'lived', 'on', 'stillmeadow', 'farm', 'in', 'new', 'england', 'for', 'this', '1945', 'holiday', 'classic']","[24, 24, 24, 2, 14, 24, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16]"
1435,"['the', 'charlestown', 'chiefs', 'are', 'a', 'hockey', 'team', 'coached', 'by', 'reggie', 'dunlop', 'played', 'by', 'paul', 'newman', 'in', 'what', '1977', 'film']","[24, 7, 19, 19, 19, 19, 19, 19, 19, 2, 14, 24, 24, 0, 12, 24, 24, 11, 24]"
1436,"['the', 'classic', 'movie', 'about', 'vietnam', 'war', 'from', 'the', '1970', 's', 'that', 'is', 'very', 'violent', 'and', 'is', 'a', 'stanley', 'kubreck', 'film']","[24, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 3, 15, 24]"
1437,"['the', 'clock', 'family', 'are', 'four', 'inch', 'tall', 'people', 'who', 'live', 'anonymously', 'in', 'another', 'family', 's', 'residence', 'borrowing', 'simple', 'items', 'to', 'make', 'their', 'home', 'in', 'this', '2010', 'family', 'animation']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16]"
1438,"['the', 'controversial', 'book', 'adapted', 'into', 'film', 'malcom', 'mcdowell', 'stars', 'as', 'a', 'boy', 'who', 'leads', 'a', 'gang', 'and', 'commits', 'some', 'ultra', 'violence']","[24, 5, 6, 18, 18, 18, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1439,"['the', 'doorknob', 'was', 'the', 'only', 'character', 'in', 'this', '1951', 'disney', 'film', 'that', 'did', 'not', 'appear', 'in', 'lewis', 'carroll', 's', 'books']","[24, 2, 24, 24, 24, 24, 24, 24, 11, 3, 24, 24, 24, 24, 24, 24, 6, 18, 18, 18]"
1440,"['the', 'first', 'animated', 'movie', 'based', 'on', 'the', 'peanuts', 'comic', 'strip', 'has', 'aired', 'on', 'television', 'every', 'year', 'since', '1965', 'in', 'december']","[24, 24, 4, 24, 24, 24, 24, 24, 4, 24, 24, 7, 19, 19, 19, 19, 19, 11, 7, 19]"
1441,"['the', 'first', 'film', 'in', 'a', 'long', 'series', 'where', 'there', 'seems', 'to', 'be', 'no', 'escape', 'from', 'death', 'avoiding', 'a', 'plane', 'crash', 'is', 'only', 'the', 'beginning']","[24, 9, 24, 24, 24, 9, 21, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1442,"['the', 'first', 'film', 'written', 'by', 'sylvester', 'stallone', 'and', 'it', 'won', '3', 'oscars', 'talk', 'about', 'a', 'comback']","[24, 24, 24, 24, 24, 0, 12, 24, 24, 7, 19, 1, 24, 24, 24, 24]"
1443,"['the', 'first', 'movie', 'about', 'a', 'boy', 'that', 'discovers', 'he', 'is', 'a', 'wizard', 'and', 'is', 'admitted', 'into', 'a', 'wizard', 'school', 'that', 'will', 'change', 'his', 'life']","[9, 21, 21, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1444,"['the', 'first', 'movie', 'in', 'an', 'epic', 'trilogy', 'to', 'save', 'a', 'world', 'and', 'destroy', 'a', 'dark', 'lord', 'sauron']","[9, 21, 21, 21, 21, 21, 21, 24, 7, 19, 19, 19, 19, 19, 19, 19, 2]"
1445,"['the', 'fourth', 'and', 'final', 'movie', 'in', 'its', 'franchise']","[9, 21, 21, 21, 21, 21, 21, 21]"
1446,"['the', 'girl', 'in', 'this', 'disney', 'hit', 'loses', 'her', 'glass', 'slipper']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1447,"['the', 'indian', 'chief', 'played', 'by', 'mel', 'brooks', 'speaks', 'yiddish', 'he', 'says', 'blacks', 'do', 'n', 't', 'be', 'crazy', 'let', 'them', 'go', 'have', 'you', 'ever', 'seen', 'in', 'your', 'life', 'in', 'this', 'western', 'spoof']","[24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 8, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 24, 24, 4, 16]"
1448,"['the', 'last', 'of', 'a', 'movie', 'series', 'that', 'follows', 'a', 'trio', 'of', 'humans', 'they', 'run', 'around', 'deceiving', 'others', 'and', 'let', 'their', 'loved', 'ones', 'suffer', 'until', 'the', 'end']","[24, 9, 21, 21, 21, 21, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1449,"['the', 'life', 'of', 'economist', 'john', 'nash', 'from', 'early', 'success', 'to', 'later', 'struggles', 'with', 'delusions', 'is', 'detailed', 'in', 'this', '2001', 'movie']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 11, 24]"
1450,"['the', 'lives', 'of', 'two', 'mob', 'hit', 'men', 'a', 'boxer', 'a', 'gangster', 's', 'wife', 'and', 'a', 'pair', 'of', 'diner', 'bandits', 'intertwine', 'in', 'four', 'tales', 'of', 'violence', 'and', 'redemption', 'in', 'this', 'quentin', 'tarantino', 'feature']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 3, 15, 24]"
1451,"['the', 'lykans', 'are', 'gonna', 'kill', 'all', 'the', 'vampires']","[7, 19, 19, 19, 19, 19, 19, 19]"
1452,"['the', 'magically', 'long', 'haired', 'rapunzel', 'has', 'spent', 'her', 'entire', 'life', 'in', 'a', 'tower', 'but', 'now', 'that', 'a', 'runaway', 'thief', 'has', 'stumbled', 'upon', 'her', 'she', 'is', 'about', 'to', 'discover', 'the', 'world', 'for', 'the', 'first', 'time', 'and', 'who', 'she', 'really', 'is', 'is', 'the', 'plot', 'of', 'this', '2010', 'animated', 'feature']","[24, 7, 19, 19, 2, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 11, 4, 24]"
1453,"['the', 'main', 'character', 'in', 'this', '1989', 'disney', 'movie', 'has', 'friends', 'that', 'are', 'under', 'the', 'sea']","[24, 24, 24, 24, 24, 11, 3, 24, 24, 7, 19, 19, 19, 19, 19]"
1454,"['the', 'mayor', 'is', 'the', 'star', 'in', 'the', 'movie']","[7, 19, 19, 19, 19, 24, 24, 24]"
1455,"['the', 'most', 'magical', 'time', 'of', 'year', 'with', 'tim', 'allen', 'gaining', 'weight', 'and', 'taking', 'a', 'sleigh', 'ride', 'to', 'a', 'wonderland', 'kind', 'of', 'place', 'in', 'the', 'north', 'pole']","[24, 24, 24, 24, 24, 24, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1456,"['the', 'most', 'recent', 'adaptation', 'of', 'the', 'classic', 'story', 'of', 'the', 'fighting', 'against', 'king', 'john', 'by', 'a', 'heroic', 'archer']","[24, 24, 24, 6, 18, 18, 18, 18, 24, 7, 19, 19, 6, 18, 7, 19, 19, 19]"
1457,"['the', 'most', 'recent', 'of', 'the', 'five', 'films', 'inspired', 'by', 'this', 'horror', 'zombie', 'video', 'game', 'it', 's', 'alice', 'vs', 'the', 'umbrella', 'corporation', 'and', 'what', 'seem', 'to', 'be', 'ghosts', 'of', 'her', 'recent', 'past']","[24, 24, 24, 24, 24, 24, 24, 5, 24, 24, 4, 7, 19, 19, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1458,"['the', 'movie', 'about', 'a', 'game', 'show', 'from', 'the', '50', 's', 'that', 'caused', 'a', 'big', 'scandal', 'and', 'changed', 'tv', 'forever']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1459,"['the', 'movie', 'about', 'hunter', 's', 'thompson', 's', 'trip', 'to', 'document', 'the', 'dirt', 'bike', 'race', 'and', 'trip', 'out', 'on', 'drugs']","[24, 24, 24, 2, 14, 14, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1460,"['the', 'movie', 'about', 'mark', 'zuckerberg', 'starting', 'his', 'revolutionary', 'website', 'that', 'changed', 'the', 'world', 'in', 'his', 'dorm', 'room']","[24, 24, 24, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1461,"['the', 'movie', 'about', 'the', 'way', 'we', 'were']","[24, 24, 7, 19, 19, 19, 19]"
1462,"['the', 'movie', 'has', 'arnold', 'schwarzenegger', 'as', 'the', 'bad', 'guy', 'who', 'is', 'really', 'a', 'robot', 'from', 'the', 'future']","[24, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1463,"['the', 'movie', 'is', 'about', 'an', 'infamous', 'boyfriend', 'and', 'girlfriend', 'that', 'are', 'outlaws', 'wanted', 'by', 'the', 'law']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1464,"['the', 'movie', 'is', 'set', 'during', 'world', 'war', 'ii', 'in', 'spain', 'where', 'a', 'young', 'girl', 'imagines', 'and', 'travels', 'to', 'a', 'fantasy', 'world']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1465,"['the', 'movie', 'were', 'guys', 'line', 'up', 'and', 'a', 'woman', 'decides', 'whether', 'or', 'not', 'she', 'will', 'sleep', 'with', 'a', 'guy', 'based', 'on', 'his', 'penis']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1466,"['the', 'movie', 'where', 'the', 'kid', 'saw', 'his', 'mother', 'kissing', 'santa']","[24, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
1467,"['the', 'movie', 'where', 'the', 'man', 'is', 'a', 'hitman', 'and', 'his', 'son', 'finds', 'out', 'what', 'he', 'does', 'for', 'a', 'living', 'called']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1468,"['the', 'name', 'of', 'a', 'comedy', 'movie', 'about', 'a', 'plane', 'that', 'has', 'the', 'song', 'staying', 'alive', 'in', 'it']","[24, 24, 24, 24, 4, 24, 24, 7, 19, 24, 24, 24, 24, 10, 22, 24, 24]"
1469,"['the', 'name', 'of', 'a', 'movie', 'about', 'a', 'guy', 'who', 's', 'wife', 'died', 'who', 'creates', 'a', 'balloon', 'carried', 'house']","[24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1470,"['the', 'name', 'of', 'a', 'movie', 'about', 'a', 'polish', 'immigrant', 'in', 'brooklyn', 'and', 'her', 'lover', 'that', 'has', 'meryl', 'streep', 'in', 'it']","[24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 0, 12, 24, 24]"
1471,"['the', 'name', 'of', 'the', '1939', 'american', 'classic', 'that', 'takes', 'place', 'during', 'the', 'civil', 'war', 'and', 'stars', 'clark', 'gable']","[24, 24, 24, 24, 11, 4, 5, 24, 7, 19, 19, 19, 19, 19, 24, 24, 0, 12]"
1472,"['the', 'one', 'about', 'a', 'bus', 'that', 'goes', 'out', 'of', 'control', 'and', 'ca', 'n', 't', 'be', 'stopped', 'with', 'sandra', 'bullock']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12]"
1473,"['the', 'overweight', 'panda', 'protagonist', 'of', 'this', 'movie', 'fights', 'an', 'evil', 'peacock', 'villain', 'from', 'conquering', 'china']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
1474,"['the', 'pixar', 'animated', 'movie', 'does', 'not', 'have', 'many', 'words', 'in', 'it', 'but', 'stars', 'a', 'lovable', 'robot']","[24, 3, 4, 24, 7, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24]"
